Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,BIODIESEL EXTRA,9120.0,A,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota, d.c., Colombia","(4.71372, -74.0972)",4.71372,-74.0972
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,GASOLINA EXTRA OXIGENADA,17200.0,A,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota, d.c., Colombia","(4.71372, -74.0972)",4.71372,-74.0972
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MOBIL AVENIDA 15,MOBIL,AVENIDA 15 NO 108-50,GASOLINA CORRIENTE OXIGENADA,9649.0,A,AVENIDA 15 NO 108-50,"AVENIDA 15 NO 108-50, Bogota, d.c., Colombia","(4.69234, -74.04468)",4.69234,-74.04468
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MOBIL AVENIDA 15,MOBIL,AVENIDA 15 NO 108-50,BIODIESEL EXTRA,10229.0,A,AVENIDA 15 NO 108-50,"AVENIDA 15 NO 108-50, Bogota, d.c., Colombia","(4.69234, -74.04468)",4.69234,-74.04468
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MOBIL AVENIDA 15,MOBIL,AVENIDA 15 NO 108-50,GASOLINA EXTRA OXIGENADA,19109.0,A,AVENIDA 15 NO 108-50,"AVENIDA 15 NO 108-50, Bogota, d.c., Colombia","(4.69234, -74.04468)",4.69234,-74.04468
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL AVENIDA DE CALI,TERPEL,Av. Ciudad de Cali No. 13C - 51,BIODIESEL EXTRA,8959.0,A,Av. Ciudad de Cali No. 13C - 51,"Av. Ciudad de Cali No. 13C - 51, Bogota, d.c., Colombia","(4.65511, -74.14057)",4.65511,-74.14057
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL AVENIDA DE CALI,TERPEL,Av. Ciudad de Cali No. 13C - 51,GASOLINA CORRIENTE OXIGENADA,8879.0,A,Av. Ciudad de Cali No. 13C - 51,"Av. Ciudad de Cali No. 13C - 51, Bogota, d.c., Colombia","(4.65511, -74.14057)",4.65511,-74.14057
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,TEXACO,AV CALLE 26 NÂ° 70 - 28,GASOLINA CORRIENTE OXIGENADA,9657.0,A,AV CALLE 26 NÂ° 70 - 28,"AV CALLE 26 NÂ° 70 - 28, Bogota, d.c., Colombia","(4.62246, -74.07757)",4.62246,-74.07757
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,TEXACO,AV CALLE 26 NÂ° 70 - 28,GASOLINA EXTRA OXIGENADA,18090.0,A,AV CALLE 26 NÂ° 70 - 28,"AV CALLE 26 NÂ° 70 - 28, Bogota, d.c., Colombia","(4.62246, -74.07757)",4.62246,-74.07757
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,TEXACO,AV CALLE 26 NÂ° 70 - 28,BIODIESEL EXTRA,9645.0,A,AV CALLE 26 NÂ° 70 - 28,"AV CALLE 26 NÂ° 70 - 28, Bogota, d.c., Colombia","(4.62246, -74.07757)",4.62246,-74.07757
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 54-11,GASOLINA EXTRA OXIGENADA,17360.0,A,CALLE 134 No. 54-11,"CALLE 134 No. 54-11, Bogota, d.c., Colombia","(4.72144, -74.06111)",4.72144,-74.06111
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 54-11,GASOLINA CORRIENTE OXIGENADA,9460.0,A,CALLE 134 No. 54-11,"CALLE 134 No. 54-11, Bogota, d.c., Colombia","(4.72144, -74.06111)",4.72144,-74.06111
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 54-11,BIODIESEL EXTRA,9590.0,A,CALLE 134 No. 54-11,"CALLE 134 No. 54-11, Bogota, d.c., Colombia","(4.72144, -74.06111)",4.72144,-74.06111
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,TEXACO,AK 20 No. 76-44,GASOLINA EXTRA OXIGENADA,17320.0,A,AK 20 No. 76-44,"AK 20 No. 76-44, Bogota, d.c., Colombia","(4.66439, -74.06078)",4.66439,-74.06078
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,TEXACO,AK 20 No. 76-44,BIODIESEL EXTRA,9740.0,A,AK 20 No. 76-44,"AK 20 No. 76-44, Bogota, d.c., Colombia","(4.66439, -74.06078)",4.66439,-74.06078
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,TEXACO,AK 20 No. 76-44,GASOLINA CORRIENTE OXIGENADA,9690.0,A,AK 20 No. 76-44,"AK 20 No. 76-44, Bogota, d.c., Colombia","(4.66439, -74.06078)",4.66439,-74.06078
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO METROPOLITANA,MOBIL,CARRERA 120 No. 17-37,GASOLINA CORRIENTE OXIGENADA,9100.0,A,CARRERA 120 No. 17-37,"CARRERA 120 No. 17-37, Bogota, d.c., Colombia","(4.68585, -74.15736)",4.68585,-74.15736
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO METROPOLITANA,MOBIL,CARRERA 120 No. 17-37,BIODIESEL EXTRA,8880.0,A,CARRERA 120 No. 17-37,"CARRERA 120 No. 17-37, Bogota, d.c., Colombia","(4.68585, -74.15736)",4.68585,-74.15736
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ESPRESO BOGOTANO,MOBIL,Diagonal 52B sur No. 55A - 27,BIODIESEL EXTRA,9848.0,A,Diagonal 52B sur No. 55A - 27,"Diagonal 52B sur No. 55A - 27, Bogota, d.c., Colombia","(4.58721, -74.14414)",4.58721,-74.14414
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ESPRESO BOGOTANO,MOBIL,Diagonal 52B sur No. 55A - 27,GASOLINA CORRIENTE OXIGENADA,8739.0,A,Diagonal 52B sur No. 55A - 27,"Diagonal 52B sur No. 55A - 27, Bogota, d.c., Colombia","(4.58721, -74.14414)",4.58721,-74.14414
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,GASOLINA CORRIENTE OXIGENADA,8640.0,A,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota, d.c., Colombia","(4.62831, -74.1117)",4.62831,-74.1117
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,BIODIESEL EXTRA,8580.0,A,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota, d.c., Colombia","(4.62831, -74.1117)",4.62831,-74.1117
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,GASOLINA EXTRA OXIGENADA,17640.0,A,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota, d.c., Colombia","(4.62831, -74.1117)",4.62831,-74.1117
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS IBERIA,PETROBRAS,AVENIDA CALLE 134 No. 53-51,BIODIESEL EXTRA,8629.0,A,AVENIDA CALLE 134 No. 53-51,"AVENIDA CALLE 134 No. 53-51, Bogota, d.c., Colombia","(4.72004, -74.0588)",4.72004,-74.0588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS IBERIA,PETROBRAS,AVENIDA CALLE 134 No. 53-51,GASOLINA CORRIENTE OXIGENADA,8509.0,A,AVENIDA CALLE 134 No. 53-51,"AVENIDA CALLE 134 No. 53-51, Bogota, d.c., Colombia","(4.72004, -74.0588)",4.72004,-74.0588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS IBERIA,PETROBRAS,AVENIDA CALLE 134 No. 53-51,GASOLINA EXTRA OXIGENADA,16639.0,A,AVENIDA CALLE 134 No. 53-51,"AVENIDA CALLE 134 No. 53-51, Bogota, d.c., Colombia","(4.72004, -74.0588)",4.72004,-74.0588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS CANDELARIA,PETROBRAS,DIAGONAL 62 SUR No. 22-46,GASOLINA CORRIENTE OXIGENADA,9190.0,A,DIAGONAL 62 SUR No. 22-46,"DIAGONAL 62 SUR No. 22-46, Bogota, d.c., Colombia","(4.56743, -74.14495)",4.56743,-74.14495
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS CANDELARIA,PETROBRAS,DIAGONAL 62 SUR No. 22-46,BIODIESEL EXTRA,9090.0,A,DIAGONAL 62 SUR No. 22-46,"DIAGONAL 62 SUR No. 22-46, Bogota, d.c., Colombia","(4.56743, -74.14495)",4.56743,-74.14495
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO PETROBRAS CANDELARIA,PETROBRAS,DIAGONAL 62 SUR No. 22-46,GASOLINA EXTRA OXIGENADA,16890.0,A,DIAGONAL 62 SUR No. 22-46,"DIAGONAL 62 SUR No. 22-46, Bogota, d.c., Colombia","(4.56743, -74.14495)",4.56743,-74.14495
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO,PETROBRAS,AC 22 SUR No. 27-71,GASOLINA EXTRA OXIGENADA,16860.0,A,AC 22 SUR No. 27-71,"AC 22 SUR No. 27-71, Bogota, d.c., Colombia","(4.58991, -74.1097)",4.58991,-74.1097
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO,PETROBRAS,AC 22 SUR No. 27-71,GASOLINA CORRIENTE OXIGENADA,8750.0,A,AC 22 SUR No. 27-71,"AC 22 SUR No. 27-71, Bogota, d.c., Colombia","(4.58991, -74.1097)",4.58991,-74.1097
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO,PETROBRAS,AC 22 SUR No. 27-71,BIODIESEL EXTRA,8750.0,A,AC 22 SUR No. 27-71,"AC 22 SUR No. 27-71, Bogota, d.c., Colombia","(4.58991, -74.1097)",4.58991,-74.1097
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 29,TEXACO,Carrera 10 No. 10 - 67 sur,GASOLINA EXTRA OXIGENADA,17950.0,A,Carrera 10 No. 10 - 67 sur,"Carrera 10 No. 10 - 67 sur, Bogota, d.c., Colombia","(4.61255, -74.07059)",4.61255,-74.07059
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 29,TEXACO,Carrera 10 No. 10 - 67 sur,GASOLINA CORRIENTE OXIGENADA,9230.0,A,Carrera 10 No. 10 - 67 sur,"Carrera 10 No. 10 - 67 sur, Bogota, d.c., Colombia","(4.61255, -74.07059)",4.61255,-74.07059
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",TEXACO 29,TEXACO,Carrera 10 No. 10 - 67 sur,BIODIESEL EXTRA,9040.0,A,Carrera 10 No. 10 - 67 sur,"Carrera 10 No. 10 - 67 sur, Bogota, d.c., Colombia","(4.61255, -74.07059)",4.61255,-74.07059
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,BIODIESEL EXTRA,9499.0,A,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota, d.c., Colombia","(4.69811, -74.03135)",4.69811,-74.03135
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,GASOLINA EXTRA OXIGENADA,19199.0,A,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota, d.c., Colombia","(4.69811, -74.03135)",4.69811,-74.03135
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,GASOLINA CORRIENTE OXIGENADA,9699.0,A,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota, d.c., Colombia","(4.69811, -74.03135)",4.69811,-74.03135
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,GASOLINA CORRIENTE OXIGENADA,9290.0,A,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota, d.c., Colombia","(4.68846, -74.06214)",4.68846,-74.06214
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,GASOLINA EXTRA OXIGENADA,18417.0,A,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota, d.c., Colombia","(4.68846, -74.06214)",4.68846,-74.06214
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,BIODIESEL EXTRA,9198.0,A,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota, d.c., Colombia","(4.68846, -74.06214)",4.68846,-74.06214
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO EL UVAL,MOBIL,KM 0 VÃA AL LLANO,GASOLINA CORRIENTE OXIGENADA,9378.0,A,KM 0 VÃA AL LLANO,"KM 0 VÃA AL LLANO, Bogota, d.c., Colombia","(4.4976, -74.10764)",4.4976,-74.10764
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO EL UVAL,MOBIL,KM 0 VÃA AL LLANO,BIODIESEL EXTRA,9000.0,A,KM 0 VÃA AL LLANO,"KM 0 VÃA AL LLANO, Bogota, d.c., Colombia","(4.4976, -74.10764)",4.4976,-74.10764
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ALQUERIA,TERPEL,AVENIDA 68 No. 38 B-18 SUR,BIODIESEL EXTRA,8836.0,A,AVENIDA 68 No. 38 B-18 SUR,"AVENIDA 68 No. 38 B-18 SUR, Bogota, d.c., Colombia","(4.60209, -74.13342)",4.60209,-74.13342
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO ALQUERIA,TERPEL,AVENIDA 68 No. 38 B-18 SUR,GASOLINA CORRIENTE OXIGENADA,8970.0,A,AVENIDA 68 No. 38 B-18 SUR,"AVENIDA 68 No. 38 B-18 SUR, Bogota, d.c., Colombia","(4.60209, -74.13342)",4.60209,-74.13342
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 41,TEXACO,AVENIDA 30 No. 41-25,GASOLINA EXTRA OXIGENADA,19090.0,A,AVENIDA 30 No. 41-25,"AVENIDA 30 No. 41-25, Bogota, d.c., Colombia","(4.59909, -74.10656)",4.59909,-74.10656
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 41,TEXACO,AVENIDA 30 No. 41-25,GASOLINA CORRIENTE OXIGENADA,9369.0,A,AVENIDA 30 No. 41-25,"AVENIDA 30 No. 41-25, Bogota, d.c., Colombia","(4.59909, -74.10656)",4.59909,-74.10656
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS NQS CALLE 41,TEXACO,AVENIDA 30 No. 41-25,BIODIESEL EXTRA,8799.0,A,AVENIDA 30 No. 41-25,"AVENIDA 30 No. 41-25, Bogota, d.c., Colombia","(4.59909, -74.10656)",4.59909,-74.10656
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EL RECUERDO,TERPEL,CARRERA 14 NO  73B - 67 SUR,GASOLINA CORRIENTE OXIGENADA,8976.0,A,CARRERA 14 NO  73B - 67 SUR,"CARRERA 14 NO  73B - 67 SUR, Bogota, d.c., Colombia","(4.58333, -74.1683)",4.58333,-74.1683
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EL RECUERDO,TERPEL,CARRERA 14 NO  73B - 67 SUR,BIODIESEL EXTRA,8877.0,A,CARRERA 14 NO  73B - 67 SUR,"CARRERA 14 NO  73B - 67 SUR, Bogota, d.c., Colombia","(4.58333, -74.1683)",4.58333,-74.1683
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",MOBIL LA GRAN AVENIDA,MOBIL,Calle 22 No.14-07,BIODIESEL EXTRA,9249.0,A,Calle 22 No.14-07,"Calle 22 No.14-07, Bogota, d.c., Colombia","(4.61071, -74.0755)",4.61071,-74.0755
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",MOBIL LA GRAN AVENIDA,MOBIL,Calle 22 No.14-07,GASOLINA CORRIENTE OXIGENADA,9349.0,A,Calle 22 No.14-07,"Calle 22 No.14-07, Bogota, d.c., Colombia","(4.61071, -74.0755)",4.61071,-74.0755
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EL CLARET,MOBIL,TRANSVERSAL 25 No. 44A-08 SUR,GASOLINA CORRIENTE OXIGENADA,9300.0,A,TRANSVERSAL 25 No. 44A-08 SUR,"TRANSVERSAL 25 No. 44A-08 SUR, Bogota, d.c., Colombia","(4.58172, -74.12751)",4.58172,-74.12751
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EL CLARET,MOBIL,TRANSVERSAL 25 No. 44A-08 SUR,BIODIESEL EXTRA,9140.0,A,TRANSVERSAL 25 No. 44A-08 SUR,"TRANSVERSAL 25 No. 44A-08 SUR, Bogota, d.c., Colombia","(4.58172, -74.12751)",4.58172,-74.12751
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO No 1,TEXACO,Carrera 7 No. 69 -26,GASOLINA EXTRA OXIGENADA,18260.0,A,Carrera 7 No. 69 -26,"Carrera 7 No. 69 -26, Bogota, d.c., Colombia","(4.65215, -74.05788)",4.65215,-74.05788
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO No 1,TEXACO,Carrera 7 No. 69 -26,BIODIESEL EXTRA,9930.0,A,Carrera 7 No. 69 -26,"Carrera 7 No. 69 -26, Bogota, d.c., Colombia","(4.65215, -74.05788)",4.65215,-74.05788
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO No 1,TEXACO,Carrera 7 No. 69 -26,GASOLINA CORRIENTE OXIGENADA,9880.0,A,Carrera 7 No. 69 -26,"Carrera 7 No. 69 -26, Bogota, d.c., Colombia","(4.65215, -74.05788)",4.65215,-74.05788
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA SUBA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,TRANSVERSAL 60 No. 104-09,GASOLINA EXTRA OXIGENADA,18300.0,A,TRANSVERSAL 60 No. 104-09,"TRANSVERSAL 60 No. 104-09, Bogota, d.c., Colombia","(4.68947, -74.06588)",4.68947,-74.06588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA SUBA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,TRANSVERSAL 60 No. 104-09,BIODIESEL EXTRA,8790.0,A,TRANSVERSAL 60 No. 104-09,"TRANSVERSAL 60 No. 104-09, Bogota, d.c., Colombia","(4.68947, -74.06588)",4.68947,-74.06588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AVENIDA SUBA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,TRANSVERSAL 60 No. 104-09,GASOLINA CORRIENTE OXIGENADA,8990.0,A,TRANSVERSAL 60 No. 104-09,"TRANSVERSAL 60 No. 104-09, Bogota, d.c., Colombia","(4.68947, -74.06588)",4.68947,-74.06588
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,TEXACO,Calle 72 No.22-67,GASOLINA EXTRA OXIGENADA,18600.0,A,Calle 72 No.22-67,"Calle 72 No.22-67, Bogota, d.c., Colombia","(4.66173, -74.06685)",4.66173,-74.06685
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,TEXACO,Calle 72 No.22-67,GASOLINA CORRIENTE OXIGENADA,9600.0,A,Calle 72 No.22-67,"Calle 72 No.22-67, Bogota, d.c., Colombia","(4.66173, -74.06685)",4.66173,-74.06685
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,TEXACO,Calle 72 No.22-67,BIODIESEL EXTRA,9450.0,A,Calle 72 No.22-67,"Calle 72 No.22-67, Bogota, d.c., Colombia","(4.66173, -74.06685)",4.66173,-74.06685
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,GASOLINA CORRIENTE OXIGENADA,9390.0,A,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota, d.c., Colombia","(4.61872, -74.07497)",4.61872,-74.07497
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,BIODIESEL EXTRA,9250.0,A,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota, d.c., Colombia","(4.61872, -74.07497)",4.61872,-74.07497
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,GASOLINA EXTRA OXIGENADA,18280.0,A,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota, d.c., Colombia","(4.61872, -74.07497)",4.61872,-74.07497
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EL EXITO VIA AL LLANO,MOBIL,AUTOPISTA AL LLANO KILÃ“METRO 0,BIODIESEL EXTRA,8999.0,A,AUTOPISTA AL LLANO KILÃ“METRO 0,"AUTOPISTA AL LLANO KILÃ“METRO 0, Bogota, d.c., Colombia","(4.48707, -74.10649)",4.48707,-74.10649
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EL EXITO VIA AL LLANO,MOBIL,AUTOPISTA AL LLANO KILÃ“METRO 0,GASOLINA EXTRA OXIGENADA,18459.0,A,AUTOPISTA AL LLANO KILÃ“METRO 0,"AUTOPISTA AL LLANO KILÃ“METRO 0, Bogota, d.c., Colombia","(4.48707, -74.10649)",4.48707,-74.10649
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EL EXITO VIA AL LLANO,MOBIL,AUTOPISTA AL LLANO KILÃ“METRO 0,GASOLINA CORRIENTE OXIGENADA,9259.0,A,AUTOPISTA AL LLANO KILÃ“METRO 0,"AUTOPISTA AL LLANO KILÃ“METRO 0, Bogota, d.c., Colombia","(4.48707, -74.10649)",4.48707,-74.10649
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO LA FLORESTA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,AVENIDA CARRERA 68 No. 94A-36,GASOLINA CORRIENTE OXIGENADA,8888.0,A,AVENIDA CARRERA 68 No. 94A-36,"AVENIDA CARRERA 68 No. 94A-36, Bogota, d.c., Colombia","(4.64453, -74.11058)",4.64453,-74.11058
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO LA FLORESTA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,AVENIDA CARRERA 68 No. 94A-36,BIODIESEL EXTRA,8790.0,A,AVENIDA CARRERA 68 No. 94A-36,"AVENIDA CARRERA 68 No. 94A-36, Bogota, d.c., Colombia","(4.64453, -74.11058)",4.64453,-74.11058
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO LA FLORESTA ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,AVENIDA CARRERA 68 No. 94A-36,GASOLINA EXTRA OXIGENADA,17890.0,A,AVENIDA CARRERA 68 No. 94A-36,"AVENIDA CARRERA 68 No. 94A-36, Bogota, d.c., Colombia","(4.64453, -74.11058)",4.64453,-74.11058
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION SOCOMBUSTIBLES S.A.S,PETROBRAS,CARRERA 2 No. 192-54,GASOLINA CORRIENTE OXIGENADA,9289.0,A,CARRERA 2 No. 192-54,"CARRERA 2 No. 192-54, Bogota, d.c., Colombia","(4.76895, -74.02372)",4.76895,-74.02372
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION SOCOMBUSTIBLES S.A.S,PETROBRAS,CARRERA 2 No. 192-54,BIODIESEL EXTRA,9145.0,A,CARRERA 2 No. 192-54,"CARRERA 2 No. 192-54, Bogota, d.c., Colombia","(4.76895, -74.02372)",4.76895,-74.02372
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS SAN LUIS,BIOMAX,CALLE 63 No. 20-18,BIODIESEL EXTRA,9150.0,A,CALLE 63 No. 20-18,"CALLE 63 No. 20-18, Bogota, d.c., Colombia","(4.65073, -74.07017)",4.65073,-74.07017
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS SAN LUIS,BIOMAX,CALLE 63 No. 20-18,GASOLINA CORRIENTE OXIGENADA,9270.0,A,CALLE 63 No. 20-18,"CALLE 63 No. 20-18, Bogota, d.c., Colombia","(4.65073, -74.07017)",4.65073,-74.07017
